"","month","year","treatment","species","reproductive","abundance","proportion"
"1879","8",1995,"spectabs","DM",2,3,0.666666666666667
"1880","8",2000,"control","DO",2,3,0.666666666666667
"1881","8",2001,"control","DO",2,3,0.666666666666667
"1882","8",2015,"exclosure","BA",2,3,0.666666666666667
"1883","9",1982,"control","PF",2,3,0.666666666666667
"1884","9",1988,"control","DM",4,6,0.666666666666667
"1885","9",1992,"control","PF",2,3,0.666666666666667
"1886","9",1995,"control","PF",2,3,0.666666666666667
"1887","9",2003,"control","DO",4,6,0.666666666666667
"1888","1",2000,"control","DM",7,10,0.7
"1889","1",1996,"spectabs","DO",3,4,0.75
"1890","11",1986,"control","DS",3,4,0.75
"1891","12",1989,"control","RM",3,4,0.75
"1892","2",1990,"spectabs","DM",3,4,0.75
"1893","2",2013,"exclosure","DM",3,4,0.75
"1894","3",1984,"control","DO",3,4,0.75
"1895","3",1986,"control","PE",3,4,0.75
"1896","3",2001,"control","OT",3,4,0.75
"1897","5",1992,"exclosure","PP",3,4,0.75
"1898","7",1982,"control","PF",3,4,0.75
"1899","7",1987,"control","OL",3,4,0.75
"1900","3",2007,"control","DM",7,9,0.777777777777778
"1901","12",1988,"control","DO",4,5,0.8
"1902","2",1995,"spectabs","DM",4,5,0.8
"1903","5",1983,"control","PF",4,5,0.8
"1904","5",2003,"spectabs","DM",4,5,0.8
"1905","9",1986,"control","DS",4,5,0.8
"1906","9",2017,"control","DO",4,5,0.8
"1907","11",1982,"control","DO",5,6,0.833333333333333
"1908","2",1988,"control","DO",5,6,0.833333333333333
"1909","1",1979,"control","DO",1,1,1
"1910","1",1985,"exclosure","DM",1,1,1
"1911","1",1987,"control","PE",1,1,1
"1912","1",1989,"control","DO",2,2,1
"1913","1",1989,"spectabs","PM",1,1,1
"1914","1",1991,"spectabs","DO",2,2,1
"1915","1",1992,"control","DO",1,1,1
"1916","1",2000,"control","NA",1,1,1
"1917","1",2001,"spectabs","PB",1,1,1
"1918","1",2002,"spectabs","PB",1,1,1
"1919","1",2005,"exclosure","PE",1,1,1
"1920","1",2009,"control","DS",1,1,1
"1921","1",2015,"exclosure","DM",1,1,1
"1922","10",1977,"control","PF",1,1,1
"1923","10",1981,"control","RM",1,1,1
"1924","10",1983,"exclosure","OL",1,1,1
"1925","10",1983,"exclosure","RM",1,1,1
"1926","10",1983,"spectabs","PM",1,1,1
"1927","10",1986,"spectabs","DM",1,1,1
"1928","10",1988,"control","DS",2,2,1
"1929","10",1989,"control","DS",1,1,1
"1930","10",1990,"spectabs","DO",2,2,1
"1931","10",1991,"control","DO",1,1,1
"1932","10",1992,"spectabs","DO",1,1,1
"1933","10",1995,"control","RM",1,1,1
"1934","10",1995,"exclosure","DM",1,1,1
"1935","10",1999,"spectabs","DM",2,2,1
"1936","10",2000,"exclosure","RM",1,1,1
"1937","10",2001,"exclosure","PF",1,1,1
"1938","10",2001,"spectabs","DO",1,1,1
"1939","10",2002,"control","OL",1,1,1
"1940","10",2002,"spectabs","PB",2,2,1
"1941","10",2007,"control","NA",2,2,1
"1942","10",2007,"exclosure","NA",1,1,1
"1943","10",2011,"exclosure","PE",1,1,1
"1944","10",2012,"control","DO",1,1,1
"1945","10",2018,"exclosure","PB",1,1,1
"1946","11",1985,"control","NA",1,1,1
"1947","11",1986,"exclosure","RM",1,1,1
"1948","11",1987,"exclosure","PM",2,2,1
"1949","11",1988,"control","RM",1,1,1
"1950","11",1988,"spectabs","DO",1,1,1
"1951","11",1991,"exclosure","DM",1,1,1
"1952","11",1999,"spectabs","DO",1,1,1
"1953","11",2001,"exclosure","DM",1,1,1
"1954","11",2002,"control","NA",1,1,1
"1955","11",2002,"exclosure","DO",2,2,1
"1956","11",2004,"control","DM",1,1,1
"1957","11",2010,"control","DO",1,1,1
"1958","11",2013,"control","DO",2,2,1
"1959","11",2015,"exclosure","DM",1,1,1
"1960","11",2016,"exclosure","NA",1,1,1
"1961","11",2016,"exclosure","PB",1,1,1
"1962","12",1983,"spectabs","OL",1,1,1
"1963","12",1983,"spectabs","PE",1,1,1
"1964","12",1986,"spectabs","DO",2,2,1
"1965","12",1988,"exclosure","DM",1,1,1
"1966","12",1990,"exclosure","DM",1,1,1
"1967","12",1995,"exclosure","DM",1,1,1
"1968","12",1996,"control","PF",1,1,1
"1969","12",1998,"exclosure","DM",1,1,1
"1970","12",2000,"spectabs","DO",1,1,1
"1971","12",2002,"control","NA",1,1,1
"1972","12",2007,"exclosure","DO",1,1,1
"1973","12",2011,"control","OL",1,1,1
"1974","12",2013,"control","RM",1,1,1
"1975","12",2014,"exclosure","PF",1,1,1
"1976","12",2016,"control","DO",1,1,1
"1977","2",1980,"spectabs","OL",1,1,1
"1978","2",1982,"exclosure","NA",1,1,1
"1979","2",1983,"control","NA",1,1,1
"1980","2",1983,"spectabs","OL",1,1,1
"1981","2",1983,"spectabs","OT",1,1,1
"1982","2",1985,"exclosure","DM",1,1,1
"1983","2",1987,"spectabs","DM",1,1,1
"1984","2",1988,"control","DS",2,2,1
"1985","2",1989,"control","SH",1,1,1
"1986","2",1992,"exclosure","OT",1,1,1
"1987","2",1993,"control","DS",1,1,1
"1988","2",1995,"spectabs","DO",1,1,1
"1989","2",1996,"control","RM",1,1,1
"1990","2",1996,"spectabs","DO",2,2,1
"1991","2",1999,"spectabs","DO",1,1,1
"1992","2",2000,"spectabs","PB",1,1,1
"1993","2",2002,"exclosure","DO",2,2,1
"1994","2",2002,"spectabs","OT",1,1,1
"1995","2",2004,"spectabs","OT",1,1,1
"1996","2",2008,"control","DS",1,1,1
"1997","2",2009,"control","DS",1,1,1
"1998","2",2009,"control","PB",1,1,1
"1999","2",2010,"exclosure","DM",1,1,1
"2000","2",2010,"exclosure","PB",1,1,1
"2001","2",2018,"control","DO",1,1,1
"2002","3",1978,"control","PF",1,1,1
"2003","3",1978,"exclosure","PF",1,1,1
"2004","3",1980,"exclosure","OT",1,1,1
"2005","3",1981,"exclosure","PF",1,1,1
"2006","3",1982,"spectabs","RM",1,1,1
"2007","3",1983,"control","OT",1,1,1
"2008","3",1983,"exclosure","OL",1,1,1
"2009","3",1983,"spectabs","PF",1,1,1
"2010","3",1985,"exclosure","PE",1,1,1
"2011","3",1986,"control","PP",1,1,1
"2012","3",1987,"control","RM",1,1,1
"2013","3",1988,"exclosure","OT",1,1,1
"2014","3",1988,"spectabs","DM",3,3,1
"2015","3",1990,"exclosure","NA",1,1,1
"2016","3",1990,"exclosure","SH",1,1,1
"2017","3",1992,"control","DO",1,1,1
"2018","3",1992,"exclosure","OL",2,2,1
"2019","3",1993,"control","DO",1,1,1
"2020","3",1995,"exclosure","DM",1,1,1
"2021","3",1995,"spectabs","DM",1,1,1
"2022","3",1997,"spectabs","PP",1,1,1
"2023","3",1997,"spectabs","RM",1,1,1
"2024","3",2000,"exclosure","RM",1,1,1
"2025","3",2001,"control","PF",1,1,1
"2026","3",2001,"exclosure","OT",1,1,1
"2027","3",2001,"exclosure","RM",1,1,1
"2028","3",2001,"spectabs","OT",1,1,1
"2029","3",2002,"control","PF",1,1,1
"2030","3",2002,"exclosure","OT",1,1,1
"2031","3",2002,"exclosure","PE",1,1,1
"2032","3",2002,"exclosure","RM",1,1,1
"2033","3",2002,"spectabs","PP",1,1,1
"2034","3",2003,"spectabs","OL",1,1,1
"2035","3",2004,"exclosure","DM",1,1,1
"2036","3",2005,"exclosure","DO",1,1,1
"2037","3",2007,"control","PF",1,1,1
"2038","3",2007,"control","RM",1,1,1
"2039","3",2007,"exclosure","OT",1,1,1
"2040","3",2008,"control","DS",1,1,1
"2041","3",2010,"control","DO",1,1,1
"2042","3",2012,"control","DO",1,1,1
"2043","3",2013,"control","OL",2,2,1
"2044","3",2015,"control","RO",1,1,1
"2045","3",2019,"exclosure","DM",1,1,1
"2046","3",2019,"exclosure","PB",1,1,1
"2047","4",1978,"control","NA",1,1,1
"2048","4",1980,"control","DO",1,1,1
"2049","4",1980,"spectabs","PF",1,1,1
"2050","4",1982,"control","PF",1,1,1
"2051","4",1982,"control","PM",1,1,1
"2052","4",1982,"exclosure","RF",1,1,1
"2053","4",1982,"spectabs","OT",1,1,1
"2054","4",1983,"exclosure","RM",1,1,1
"2055","4",1987,"exclosure","PP",1,1,1
"2056","4",1988,"control","OL",1,1,1
"2057","4",1988,"control","OT",1,1,1
"2058","4",1988,"control","PP",1,1,1
"2059","4",1988,"control","RM",1,1,1
"2060","4",1988,"exclosure","SH",1,1,1
"2061","4",1989,"control","DS",3,3,1
"2062","4",1989,"exclosure","NA",1,1,1
"2063","4",1989,"exclosure","OL",1,1,1
"2064","4",1989,"spectabs","DO",1,1,1
"2065","4",1990,"control","OT",1,1,1
"2066","4",1990,"exclosure","PF",3,3,1
"2067","4",1990,"exclosure","PP",1,1,1
"2068","4",1990,"spectabs","BA",1,1,1
"2069","4",1992,"control","PF",1,1,1
"2070","4",1992,"exclosure","DO",1,1,1
"2071","4",1992,"exclosure","PF",2,2,1
"2072","4",1992,"exclosure","RM",1,1,1
"2073","4",1992,"exclosure","SO",1,1,1
"2074","4",1993,"control","RM",1,1,1
"2075","4",1993,"exclosure","OL",1,1,1
"2076","4",1993,"exclosure","PF",2,2,1
"2077","4",1994,"control","NA",1,1,1
"2078","4",1994,"control","PP",1,1,1
"2079","4",1995,"exclosure","DM",1,1,1
"2080","4",1997,"control","OL",1,1,1
"2081","4",1997,"exclosure","DM",1,1,1
"2082","4",1997,"spectabs","DM",3,3,1
"2083","4",1997,"spectabs","PF",1,1,1
"2084","4",1999,"spectabs","PP",1,1,1
"2085","4",2000,"spectabs","DM",1,1,1
"2086","4",2001,"control","DO",2,2,1
"2087","4",2002,"control","PF",1,1,1
"2088","4",2002,"exclosure","DM",1,1,1
"2089","4",2002,"spectabs","DO",3,3,1
"2090","4",2004,"exclosure","DM",1,1,1
"2091","4",2004,"exclosure","PP",1,1,1
"2092","4",2005,"exclosure","DM",1,1,1
"2093","4",2008,"exclosure","DM",1,1,1
"2094","4",2009,"exclosure","DM",1,1,1
"2095","4",2012,"exclosure","PF",1,1,1
"2096","4",2013,"control","PB",1,1,1
"2097","4",2015,"exclosure","OL",1,1,1
"2098","4",2016,"exclosure","DO",1,1,1
"2099","4",2017,"exclosure","DM",1,1,1
"2100","5",1978,"exclosure","DM",1,1,1
"2101","5",1979,"control","PP",1,1,1
"2102","5",1979,"exclosure","OT",1,1,1
"2103","5",1980,"control","DO",1,1,1
"2104","5",1983,"spectabs","PM",1,1,1
"2105","5",1984,"control","PE",1,1,1
"2106","5",1984,"exclosure","RM",1,1,1
"2107","5",1984,"spectabs","OT",1,1,1
"2108","5",1987,"control","PM",1,1,1
"2109","5",1988,"spectabs","DO",1,1,1
"2110","5",1989,"control","DS",2,2,1
"2111","5",1989,"exclosure","PM",1,1,1
"2112","5",1989,"spectabs","RM",1,1,1
"2113","5",1990,"control","DS",1,1,1
"2114","5",1991,"exclosure","RM",1,1,1
"2115","5",1992,"control","DO",1,1,1
"2116","5",1993,"control","OT",1,1,1
"2117","5",1993,"exclosure","OL",1,1,1
"2118","5",1994,"exclosure","OT",1,1,1
"2119","5",1997,"spectabs","PM",1,1,1
"2120","5",1998,"control","PB",1,1,1
"2121","5",1998,"exclosure","PL",1,1,1
"2122","5",2001,"control","OT",1,1,1
"2123","5",2001,"control","PF",1,1,1
"2124","5",2002,"control","NA",1,1,1
"2125","5",2002,"exclosure","DM",2,2,1
"2126","5",2006,"control","OL",1,1,1
"2127","5",2007,"control","PE",1,1,1
"2128","5",2011,"control","OT",1,1,1
"2129","5",2012,"control","OL",1,1,1
"2130","5",2013,"exclosure","PF",2,2,1
"2131","5",2015,"exclosure","DO",2,2,1
"2132","5",2015,"exclosure","RO",1,1,1
"2133","5",2016,"control","OT",1,1,1
"2134","5",2017,"exclosure","OT",2,2,1
"2135","5",2019,"control","DO",1,1,1
"2136","6",1978,"control","OL",1,1,1
"2137","6",1980,"control","OT",1,1,1
"2138","6",1981,"exclosure","PM",1,1,1
"2139","6",1981,"exclosure","RM",1,1,1
"2140","6",1982,"control","PP",1,1,1
"2141","6",1982,"exclosure","OT",1,1,1
"2142","6",1982,"spectabs","PM",1,1,1
"2143","6",1983,"control","PP",1,1,1
"2144","6",1983,"control","RM",1,1,1
"2145","6",1983,"spectabs","DM",2,2,1
"2146","6",1986,"exclosure","PM",1,1,1
"2147","6",1987,"exclosure","RM",1,1,1
"2148","6",1989,"control","DS",2,2,1
"2149","6",1991,"exclosure","PE",1,1,1
"2150","6",1993,"control","DO",1,1,1
"2151","6",1994,"spectabs","DM",1,1,1
"2152","6",1996,"exclosure","DO",1,1,1
"2153","6",1996,"exclosure","OT",2,2,1
"2154","6",1997,"spectabs","PF",1,1,1
"2155","6",1999,"control","OT",1,1,1
"2156","6",1999,"exclosure","RM",1,1,1
"2157","6",1999,"spectabs","OT",1,1,1
"2158","6",2001,"exclosure","PP",1,1,1
"2159","6",2002,"control","NA",1,1,1
"2160","6",2002,"exclosure","DO",1,1,1
"2161","6",2002,"exclosure","PI",1,1,1
"2162","6",2003,"spectabs","DM",1,1,1
"2163","6",2003,"spectabs","DO",1,1,1
"2164","6",2004,"exclosure","OT",1,1,1
"2165","6",2005,"exclosure","DO",1,1,1
"2166","6",2005,"exclosure","OT",2,2,1
"2167","6",2006,"exclosure","DM",1,1,1
"2168","6",2007,"exclosure","RM",1,1,1
"2169","6",2014,"control","BA",1,1,1
"2170","6",2014,"exclosure","OT",1,1,1
"2171","6",2015,"exclosure","OT",1,1,1
"2172","6",2016,"exclosure","OT",1,1,1
"2173","6",2017,"control","DS",1,1,1
"2174","7",1979,"exclosure","OT",1,1,1
"2175","7",1981,"control","OT",1,1,1
"2176","7",1981,"exclosure","OT",1,1,1
"2177","7",1981,"exclosure","PM",1,1,1
"2178","7",1982,"control","OL",1,1,1
"2179","7",1982,"exclosure","RM",1,1,1
"2180","7",1983,"control","PF",1,1,1
"2181","7",1983,"exclosure","OL",1,1,1
"2182","7",1984,"exclosure","OT",1,1,1
"2183","7",1984,"exclosure","PE",1,1,1
"2184","7",1984,"exclosure","PP",1,1,1
"2185","7",1987,"spectabs","PE",1,1,1
"2186","7",1988,"exclosure","NA",1,1,1
"2187","7",1989,"spectabs","OL",1,1,1
"2188","7",1990,"exclosure","OT",1,1,1
"2189","7",1992,"control","OT",1,1,1
"2190","7",1992,"exclosure","OT",2,2,1
"2191","7",1993,"exclosure","OL",1,1,1
"2192","7",1993,"exclosure","RM",1,1,1
"2193","7",1996,"exclosure","DM",1,1,1
"2194","7",1997,"spectabs","PF",2,2,1
"2195","7",2000,"control","OT",1,1,1
"2196","7",2000,"exclosure","SH",1,1,1
"2197","7",2001,"exclosure","OT",1,1,1
"2198","7",2002,"exclosure","DM",1,1,1
"2199","7",2003,"control","PI",2,2,1
"2200","7",2003,"exclosure","RM",1,1,1
"2201","7",2004,"control","OT",1,1,1
"2202","7",2004,"exclosure","OT",1,1,1
"2203","7",2008,"control","DS",1,1,1
"2204","7",2009,"control","BA",1,1,1
"2205","7",2009,"exclosure","OT",1,1,1
"2206","7",2012,"control","DO",1,1,1
"2207","7",2013,"control","PB",1,1,1
"2208","7",2015,"control","PF",1,1,1
"2209","7",2015,"exclosure","PE",1,1,1
"2210","7",2016,"control","NA",1,1,1
"2211","7",2018,"exclosure","PE",1,1,1
"2212","8",1979,"control","DO",1,1,1
"2213","8",1979,"exclosure","OT",1,1,1
"2214","8",1982,"exclosure","PM",1,1,1
"2215","8",1983,"spectabs","DM",2,2,1
"2216","8",1984,"control","OL",1,1,1
"2217","8",1984,"control","PE",1,1,1
"2218","8",1985,"control","PP",1,1,1
"2219","8",1985,"spectabs","DM",1,1,1
"2220","8",1987,"exclosure","OT",1,1,1
"2221","8",1987,"exclosure","PE",1,1,1
"2222","8",1987,"exclosure","RM",1,1,1
"2223","8",1988,"spectabs","NA",1,1,1
"2224","8",1990,"control","OL",1,1,1
"2225","8",1990,"exclosure","PF",3,3,1
"2226","8",1991,"control","NA",1,1,1
"2227","8",1991,"control","OT",3,3,1
"2228","8",1991,"exclosure","PE",2,2,1
"2229","8",1991,"exclosure","PF",2,2,1
"2230","8",1992,"control","DS",1,1,1
"2231","8",1993,"exclosure","OT",1,1,1
"2232","8",1994,"control","DS",1,1,1
"2233","8",1994,"exclosure","NA",1,1,1
"2234","8",1998,"exclosure","PE",1,1,1
"2235","8",1998,"spectabs","DO",1,1,1
"2236","8",2003,"spectabs","DO",1,1,1
"2237","8",2003,"spectabs","PE",1,1,1
"2238","8",2005,"control","OT",1,1,1
"2239","8",2005,"exclosure","OT",2,2,1
"2240","8",2007,"control","NA",1,1,1
"2241","8",2009,"control","OT",1,1,1
"2242","8",2011,"control","DO",1,1,1
"2243","8",2012,"exclosure","PE",1,1,1
"2244","8",2014,"exclosure","DM",2,2,1
"2245","8",2015,"control","PM",1,1,1
"2246","8",2016,"exclosure","PB",1,1,1
"2247","8",2018,"control","OT",1,1,1
"2248","9",1978,"control","OL",1,1,1
"2249","9",1980,"control","DO",1,1,1
"2250","9",1980,"exclosure","PF",3,3,1
"2251","9",1983,"exclosure","OL",1,1,1
"2252","9",1983,"spectabs","DS",1,1,1
"2253","9",1984,"control","DS",1,1,1
"2254","9",1985,"spectabs","OL",1,1,1
"2255","9",1987,"exclosure","RM",1,1,1
"2256","9",1987,"spectabs","PM",1,1,1
"2257","9",1988,"control","DS",1,1,1
"2258","9",1988,"exclosure","OL",1,1,1
"2259","9",1989,"control","PE",1,1,1
"2260","9",1989,"exclosure","NA",1,1,1
"2261","9",1989,"exclosure","PF",1,1,1
"2262","9",1989,"spectabs","DO",2,2,1
"2263","9",1990,"exclosure","PE",1,1,1
"2264","9",1990,"spectabs","DO",1,1,1
"2265","9",1991,"exclosure","PF",1,1,1
"2266","9",1991,"exclosure","RM",1,1,1
"2267","9",1992,"control","DS",1,1,1
"2268","9",1992,"exclosure","OT",1,1,1
"2269","9",1993,"exclosure","OL",1,1,1
"2270","9",1995,"spectabs","DM",2,2,1
"2271","9",1996,"control","NA",1,1,1
"2272","9",1996,"exclosure","DM",1,1,1
"2273","9",1997,"exclosure","RM",1,1,1
"2274","9",2000,"control","DO",1,1,1
"2275","9",2000,"spectabs","DO",1,1,1
"2276","9",2002,"control","NA",1,1,1
"2277","9",2003,"spectabs","PB",1,1,1
"2278","9",2007,"exclosure","PM",1,1,1
"2279","9",2009,"control","NA",1,1,1
"2280","9",2016,"exclosure","PB",1,1,1
"2281","9",2017,"exclosure","PB",1,1,1
"2282","1",1978,"control","PE",NA,1,NA
"2283","1",1978,"control","PF",NA,1,NA
"2284","1",1978,"exclosure","PF",NA,1,NA
"2285","1",1979,"control","DM",NA,17,NA
"2286","1",1979,"control","DS",NA,2,NA
"2287","1",1979,"control","OT",NA,2,NA
"2288","1",1979,"control","PE",NA,1,NA
"2289","1",1980,"control","DO",NA,3,NA
"2290","1",1980,"control","DS",NA,4,NA
"2291","1",1980,"control","NA",NA,1,NA
"2292","1",1980,"control","OL",NA,6,NA
"2293","1",1980,"control","OT",NA,3,NA
"2294","1",1980,"control","PF",NA,1,NA
"2295","1",1980,"exclosure","OL",NA,1,NA
"2296","1",1980,"exclosure","OT",NA,1,NA
"2297","1",1980,"exclosure","RM",NA,1,NA
"2298","1",1980,"spectabs","DM",NA,2,NA
"2299","1",1981,"control","DO",NA,3,NA
"2300","1",1981,"control","NA",NA,2,NA
"2301","1",1981,"control","PE",NA,1,NA
"2302","1",1981,"control","RM",NA,2,NA
"2303","1",1981,"exclosure","OT",NA,1,NA
"2304","1",1981,"exclosure","PF",NA,2,NA
"2305","1",1981,"exclosure","RM",NA,2,NA
"2306","1",1981,"spectabs","DM",NA,2,NA
"2307","1",1982,"control","DO",NA,2,NA
"2308","1",1982,"control","OT",NA,3,NA
"2309","1",1982,"control","PE",NA,7,NA
"2310","1",1982,"control","PF",NA,1,NA
"2311","1",1982,"control","RM",NA,3,NA
"2312","1",1982,"exclosure","OL",NA,1,NA
"2313","1",1982,"exclosure","PE",NA,1,NA
"2314","1",1982,"exclosure","PM",NA,2,NA
"2315","1",1982,"exclosure","RM",NA,2,NA
"2316","1",1982,"spectabs","DO",NA,2,NA
"2317","1",1982,"spectabs","PE",NA,1,NA
"2318","1",1982,"spectabs","RM",NA,2,NA
"2319","1",1983,"control","NA",NA,1,NA
"2320","1",1983,"control","PE",NA,1,NA
"2321","1",1983,"control","PF",NA,4,NA
"2322","1",1983,"control","PM",NA,2,NA
"2323","1",1983,"control","RM",NA,5,NA
"2324","1",1983,"exclosure","OL",NA,1,NA
"2325","1",1983,"exclosure","PF",NA,2,NA
"2326","1",1983,"exclosure","PM",NA,1,NA
"2327","1",1983,"spectabs","OT",NA,1,NA
"2328","1",1983,"spectabs","PM",NA,1,NA
"2329","1",1985,"control","DS",NA,1,NA
"2330","1",1985,"control","OL",NA,4,NA
"2331","1",1985,"control","OT",NA,4,NA
"2332","1",1985,"control","PE",NA,1,NA
"2333","1",1985,"control","RM",NA,1,NA
"2334","1",1985,"exclosure","PE",NA,1,NA
"2335","1",1985,"exclosure","PM",NA,1,NA
"2336","1",1985,"exclosure","RM",NA,3,NA
"2337","1",1985,"spectabs","OL",NA,1,NA
"2338","1",1985,"spectabs","RM",NA,1,NA
"2339","1",1987,"control","DO",NA,2,NA
"2340","1",1987,"control","NA",NA,1,NA
"2341","1",1987,"control","OL",NA,4,NA
"2342","1",1987,"control","OT",NA,1,NA
"2343","1",1987,"control","RM",NA,5,NA
"2344","1",1987,"exclosure","RM",NA,1,NA
"2345","1",1987,"spectabs","DM",NA,4,NA
"2346","1",1987,"spectabs","RM",NA,1,NA
"2347","1",1988,"control","DO",NA,5,NA
"2348","1",1988,"control","DS",NA,2,NA
"2349","1",1988,"control","NA",NA,1,NA
"2350","1",1988,"control","OL",NA,1,NA
"2351","1",1988,"control","OT",NA,1,NA
"2352","1",1988,"control","PE",NA,4,NA
"2353","1",1988,"control","PM",NA,1,NA
"2354","1",1988,"control","RM",NA,1,NA
"2355","1",1988,"exclosure","OT",NA,1,NA
"2356","1",1988,"exclosure","PE",NA,3,NA
"2357","1",1988,"exclosure","PM",NA,2,NA
"2358","1",1988,"exclosure","RM",NA,12,NA
"2359","1",1988,"spectabs","DO",NA,2,NA
"2360","1",1988,"spectabs","DS",NA,1,NA
"2361","1",1988,"spectabs","RM",NA,1,NA
"2362","1",1989,"control","OL",NA,2,NA
"2363","1",1989,"control","OT",NA,3,NA
"2364","1",1989,"control","PE",NA,5,NA
"2365","1",1989,"control","RM",NA,5,NA
"2366","1",1989,"control","SH",NA,1,NA
"2367","1",1989,"exclosure","NA",NA,1,NA
"2368","1",1989,"exclosure","OL",NA,2,NA
"2369","1",1989,"exclosure","OT",NA,4,NA
"2370","1",1989,"exclosure","PE",NA,1,NA
"2371","1",1989,"exclosure","PM",NA,2,NA
"2372","1",1989,"exclosure","RF",NA,1,NA
"2373","1",1989,"spectabs","NA",NA,1,NA
"2374","1",1989,"spectabs","OL",NA,1,NA
"2375","1",1990,"control","OT",NA,4,NA
"2376","1",1990,"control","PE",NA,1,NA
"2377","1",1990,"control","RM",NA,5,NA
"2378","1",1990,"control","SF",NA,3,NA
"2379","1",1990,"exclosure","OT",NA,1,NA
"2380","1",1990,"exclosure","PE",NA,2,NA
"2381","1",1990,"exclosure","PP",NA,1,NA
"2382","1",1990,"exclosure","RM",NA,17,NA
"2383","1",1990,"exclosure","SF",NA,1,NA
"2384","1",1990,"exclosure","SH",NA,1,NA
"2385","1",1990,"spectabs","OL",NA,3,NA
"2386","1",1991,"control","DO",NA,5,NA
"2387","1",1991,"control","NA",NA,1,NA
"2388","1",1991,"control","OL",NA,4,NA
"2389","1",1991,"control","OT",NA,2,NA
"2390","1",1991,"control","RM",NA,5,NA
"2391","1",1991,"exclosure","DM",NA,1,NA
"2392","1",1991,"exclosure","OT",NA,1,NA
"2393","1",1991,"exclosure","PE",NA,4,NA
"2394","1",1992,"control","OL",NA,1,NA
"2395","1",1992,"control","OT",NA,3,NA
"2396","1",1992,"control","PE",NA,1,NA
"2397","1",1992,"control","RM",NA,2,NA
"2398","1",1992,"exclosure","BA",NA,1,NA
"2399","1",1992,"exclosure","DM",NA,1,NA
"2400","1",1992,"exclosure","OT",NA,3,NA
"2401","1",1992,"exclosure","PP",NA,1,NA
"2402","1",1992,"exclosure","RM",NA,8,NA
"2403","1",1992,"exclosure","SF",NA,1,NA
"2404","1",1992,"spectabs","DM",NA,5,NA
"2405","1",1992,"spectabs","OT",NA,1,NA
"2406","1",1993,"control","DM",NA,9,NA
"2407","1",1993,"control","DO",NA,1,NA
"2408","1",1993,"control","DS",NA,1,NA
"2409","1",1993,"control","NA",NA,2,NA
"2410","1",1993,"control","PE",NA,1,NA
"2411","1",1993,"control","RM",NA,2,NA
"2412","1",1993,"exclosure","DO",NA,1,NA
"2413","1",1993,"exclosure","PF",NA,1,NA
"2414","1",1993,"exclosure","RM",NA,4,NA
"2415","1",1993,"spectabs","DM",NA,1,NA
